timestamp;RAPL;glob;PG1;PG2
1700791932313.0;124.687255859375;124.69865075837527;15.568444083140278;109.11492957816952
1700791933313.0;124.70953369140625;124.68062064846663;15.574093395298831;109.0910082622001
1700791934314.0;124.6904296875;124.72133642448249;15.573035364225513;109.13247464612515
1700791935315.0;124.8033447265625;124.6974271796929;15.571581022209338;109.11041605429459
1700791929311.0;124.68914794921875;124.6761091625831;15.573472905302063;109.08769621263929
1700791930311.0;124.81219482421875;124.71040056263443;15.572927507449926;109.12207900876645
1700791931312.0;124.68756103515625;124.70263079880931;15.574337483961026;109.11265549330516
1700791932313.0;124.677978515625;124.69865075837527;15.568444083140278;109.11492957816952
1700791936316.0;124.6947021484375;124.69311745495789;15.573038969902605;109.10464994955201
1700791937316.0;124.71868896484375;124.72165278345507;15.575606525528444;109.13046518660553
